id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
204326486,03fb58ca-818f-46e4-83a0-bb300377cc6b,2024-03-28 18:04:16,2024-03-28,2024-03-28 22:04:16 UTC,Eastern Time (US & Canada),7715774,sdbesa,Stephanie Grace,2024-03-28 23:13:59 UTC,2024-04-01 01:15:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204326486,https://inaturalist-open-data.s3.amazonaws.com/photos/361141419/medium.jpeg,,"",I did the motion capture too see the bee better but I couldn't get a great photo because it was moving around a lot ,2,0,false,2,"Twin Lakes, Cary, NC, USA",35.8332489431,-78.8458427042,37,,,,37,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204331153,a911ce8f-4414-4b65-833d-44213cddda87,2024-03-28 18:56:34,2024-03-28,2024-03-28 23:56:34 UTC,Central Time (US & Canada),4431023,asunwv,"",2024-03-28 23:58:35 UTC,2024-05-29 09:17:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204331153,https://inaturalist-open-data.s3.amazonaws.com/photos/361150344/medium.jpeg,,"",,3,0,false,2,"Zeigler Blvd EB Near Foresthill Dr, Mobile, AL 36608, USA",30.7082444815,-88.1513699144,5,,,,5,,open,false,gps,gps,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204331500,f9d6f995-7cb1-4de2-bdf2-e043e354b130,2024-03-28 14:14:57,2024-03-28,2024-03-28 18:14:57 UTC,Eastern Time (US & Canada),595077,rebecca145,Rebecca Gimenez Husted,2024-03-29 00:02:29 UTC,2024-08-01 19:38:05 UTC,research,CC-BY,https://www.inaturalist.org/observations/204331500,https://inaturalist-open-data.s3.amazonaws.com/photos/361151013/medium.jpeg,,"",,1,0,false,2,"Gordon, GA 31031, USA",32.8517269722,-83.372443,,,,,,,open,false,gps,gps,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204336394,9477ef43-27f9-4107-b951-57fd5e830e05,2024-03-28 11:03:45,2024-03-28,2024-03-28 15:03:45 UTC,Eastern Time (US & Canada),595077,rebecca145,Rebecca Gimenez Husted,2024-03-29 00:57:39 UTC,2024-08-01 19:38:05 UTC,research,CC-BY,https://www.inaturalist.org/observations/204336394,https://inaturalist-open-data.s3.amazonaws.com/photos/361161984/medium.jpeg,,"",Dead in parking lot,2,0,false,2,"Macon, GA 31216, USA",32.7443719722,-83.7134879722,,,,,,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204338464,6525bfc8-20c4-4571-a5b1-c9ec7ec7eba0,2024-03-21 18:51:55-04:00,2024-03-21,2024-03-21 22:51:55 UTC,Eastern Time (US & Canada),7814758,macyb_5,,2024-03-29 01:16:51 UTC,2024-04-05 21:33:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204338464,https://inaturalist-open-data.s3.amazonaws.com/photos/361166267/medium.jpg,,"","",1,0,false,3,,,,4,,,,28417,private,open,true,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204388190,6762bffb-8917-4c13-8518-6365c4ecca80,2024/03/28 6:01 PM,2024-03-28,2024-03-28 23:01:00 UTC,Central Time (US & Canada),5810263,pupbungalo,,2024-03-29 12:55:58 UTC,2024-05-27 05:55:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204388190,https://inaturalist-open-data.s3.amazonaws.com/photos/361264300/medium.jpg,,"","",3,0,false,,"St. Tammany County, US-LA, US",30.5055800641,-89.7235674348,3544,,,,29356,obscured,open,true,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204402301,f2780794-365d-41fb-9711-994f4f72715f,2024-03-29 10:56:46-04:00,2024-03-29,2024-03-29 14:56:46 UTC,Eastern Time (US & Canada),7508584,prismamental,,2024-03-29 15:02:30 UTC,2024-04-01 01:14:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204402301,https://inaturalist-open-data.s3.amazonaws.com/photos/361291429/medium.jpg,,"","",2,0,false,3,"North Carolina, US",35.6033449517,-78.3014203618,24,,,,28649,obscured,open,true,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204404963,b3d02d22-105b-47fe-97e1-4a9b76fa7e99,2024/03/23 1:19 PM,2024-03-23,2024-03-23 18:19:00 UTC,Central Time (US & Canada),486020,rgundy,Robert Gundy,2024-03-29 15:23:01 UTC,2024-04-26 20:03:38 UTC,research,,https://www.inaturalist.org/observations/204404963,https://static.inaturalist.org/photos/361295906/medium.jpg,,"",,4,0,false,,"Jackson County, FL, USA",30.8115504903,-85.2283394351,78,,,,78,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204408358,f9eba509-b724-46bd-be07-1c53c26fae04,2024-03-29 11:46:24-04:00,2024-03-29,2024-03-29 15:46:24 UTC,Eastern Time (US & Canada),2756426,stephenfrix,Stephen Frix,2024-03-29 15:46:38 UTC,2024-04-01 01:14:13 UTC,research,,https://www.inaturalist.org/observations/204408358,https://static.inaturalist.org/photos/361302603/medium.jpg,,"","",3,0,false,3,"Lakeview Dr, Canton, GA, US",34.2514030094,-84.4857685457,3526,,,,3526,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204410154,7d90f1d9-ba15-4ca9-8d8f-130e9f212364,2024-03-29 11:59:57-04:00,2024-03-29,2024-03-29 15:59:57 UTC,Eastern Time (US & Canada),15086,adeans,Andy Deans,2024-03-29 16:01:01 UTC,2024-04-01 00:52:18 UTC,research,CC-BY,https://www.inaturalist.org/observations/204410154,https://inaturalist-open-data.s3.amazonaws.com/photos/361305963/medium.jpg,,"",Queen ,2,0,false,3,"Penn State, State College, PA, US",40.7989022881,-77.8641612456,7,,,,7,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204420751,32422dad-6a0d-497d-8afc-32ab669b2b72,2024-03-27 12:33:17-04:00,2024-03-27,2024-03-27 16:33:17 UTC,Eastern Time (US & Canada),7777130,sidsteketee,,2024-03-29 17:17:19 UTC,2024-04-01 01:13:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204420751,https://inaturalist-open-data.s3.amazonaws.com/photos/361325271/medium.jpg,,"","",3,0,false,3,"Great Smoky Mountains National Park, Gatlinburg, TN, US",35.65477,-83.4408283333,3,,,,3,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204430532,52bb8c0c-25e9-4457-b948-f1889d5418d0,Fri Mar 29 2024 13:25:06 GMT -0500 (GMT-5),2024-03-29,2024-03-29 18:25:06 UTC,Central Time (US & Canada),5109826,tannerose,,2024-03-29 18:25:29 UTC,2024-04-22 22:22:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204430532,https://inaturalist-open-data.s3.amazonaws.com/photos/361343263/medium.jpeg,,"",,3,1,false,333,Adamsville,35.2778778076,-88.3217086792,56,,,,56,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204437422,c6f29530-74f2-4752-8049-d39ab55d3de9,Fri Mar 29 2024 14:50:19 GMT -0400 (EDT),2024-03-29,2024-03-29 18:50:19 UTC,Eastern Time (US & Canada),6812813,john_paul_jones,,2024-03-29 19:15:35 UTC,2024-09-04 21:58:28 UTC,research,CC0,https://www.inaturalist.org/observations/204437422,https://inaturalist-open-data.s3.amazonaws.com/photos/361355926/medium.jpeg,,"",,3,0,false,333,Pickerington,39.9096412659,-82.7831039429,,,,,,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204447963,cbbe3343-992c-46ff-a306-02b50dee5ed0,2024-03-29 15:41:25,2024-03-29,2024-03-29 19:41:25 UTC,Eastern Time (US & Canada),7119044,agoodman79,Andrew Goodman,2024-03-29 20:31:13 UTC,2024-04-09 03:07:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204447963,https://inaturalist-open-data.s3.amazonaws.com/photos/361376132/medium.jpeg,,"",Killed humanely for my insect collection.,2,0,false,2,"Jessup, MD 20794, USA",39.149271207,-76.775249429,3458,,,,3458,,open,false,gps,gps,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204452517,e9ca1aff-1992-400a-86aa-252e7d4ec095,2024-03-29 15:12:23-04:00,2024-03-29,2024-03-29 19:12:23 UTC,Indiana (East),1855094,rossberryhill,"",2024-03-29 21:03:47 UTC,2024-04-12 22:47:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204452517,https://inaturalist-open-data.s3.amazonaws.com/photos/361384794/medium.jpg,,"","",2,0,false,3,"Clay Lick Rd, Nashville, IN, US",39.245645,-86.1871416667,15,,,,15,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204458064,7a1bbc65-2b95-4a8c-ac2a-4469c74f1ea4,2024-03-29 17:39:24-04:00,2024-03-29,2024-03-29 21:39:24 UTC,Eastern Time (US & Canada),7802797,ms00182,,2024-03-29 21:42:41 UTC,2024-04-09 03:05:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204458064,https://inaturalist-open-data.s3.amazonaws.com/photos/361395429/medium.jpg,,"","",3,0,false,3,"Valley Park, Hurricane, WV, US",38.441301628,-81.9954471044,89,,,,89,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204466604,bd77f508-c1e5-4189-868a-e968aba0405a,2024-03-29 14:53:00-07:00,2024-03-29,2024-03-29 21:53:00 UTC,America/Vancouver,7786613,lilmillyrock,,2024-03-29 22:44:10 UTC,2024-03-29 22:57:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204466604,https://inaturalist-open-data.s3.amazonaws.com/photos/361411667/medium.jpg,,"","",1,0,false,3,"Greater Vancouver, CA-BC, CA",49.2636055226,-123.0298263758,169,,,,26550,obscured,open,true,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204479176,d7332faa-2845-4d1d-946d-67f8b16ac297,2024/03/17 1:56 PM,2024-03-17,2024-03-17 17:56:00 UTC,Eastern Time (US & Canada),4526625,sdjost,Scott Jost,2024-03-30 00:27:35 UTC,2024-04-09 03:05:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204479176,https://inaturalist-open-data.s3.amazonaws.com/photos/361434970/medium.jpg,,"",,2,0,false,,"Harrisonburg, VA, USA",38.4447559381,-78.8802207262,2,,,,2,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204485852,8ea67662-622f-443d-a76a-2b530c5cae46,2024/03/29 2:24 PM,2024-03-29,2024-03-29 18:24:00 UTC,Eastern Time (US & Canada),1024371,augochlora,"",2024-03-30 01:31:22 UTC,2024-04-12 01:19:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204485852,https://inaturalist-open-data.s3.amazonaws.com/photos/361448763/medium.jpeg,,"","",2,0,false,,"Morgantown, WV, USA",39.6477816667,-79.9834966667,,,,,,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204510354,7cd40534-4adb-4b7c-acd6-9ad15b28f213,2024-03-29 13:50:44-04:00,2024-03-29,2024-03-29 17:50:44 UTC,Eastern Time (US & Canada),1844990,court227,Courtney Holmes,2024-03-30 06:12:26 UTC,2024-04-01 01:06:07 UTC,research,,https://www.inaturalist.org/observations/204510354,https://static.inaturalist.org/photos/361500004/medium.jpg,,"","",2,0,false,3,"White Oak Church Rd, Cary, NC, US",35.786995,-78.92222,4,,,,4,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204510874,19d7ffa6-9b6f-413d-b531-94ef5cc81d4a,2024-03-29 17:30:17-04:00,2024-03-29,2024-03-29 21:30:17 UTC,Eastern Time (US & Canada),1844990,court227,Courtney Holmes,2024-03-30 06:22:10 UTC,2024-04-01 01:06:05 UTC,research,,https://www.inaturalist.org/observations/204510874,https://static.inaturalist.org/photos/361500253/medium.jpg,,"","",2,0,false,3,"Shearon Harris Rd, New Hill, NC, US",35.6207916667,-78.9257666667,6,,,,6,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204556094,10233bd1-0f59-492c-9a2a-77798f88d2af,2024/03/24 12:19 PM,2024-03-24,2024-03-24 17:19:00 UTC,Central Time (US & Canada),2038775,sdoss56,Susan Doss,2024-03-30 14:44:58 UTC,2024-05-29 09:17:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204556094,https://inaturalist-open-data.s3.amazonaws.com/photos/361583826/medium.jpeg,,"",,3,0,false,,"Old Tennessee Pike Rd, Alabama 35126, USA",33.7604047,-86.6787897,2141,,,,2141,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204575134,99efa313-fcc7-4ef5-b249-e1b4c1c30abf,2024-03-29 15:33:00-05:00,2024-03-29,2024-03-29 20:33:00 UTC,Central Time (US & Canada),7601459,fnafguardian,FNaFguardian,2024-03-30 16:35:35 UTC,2024-05-29 08:44:45 UTC,research,,https://www.inaturalist.org/observations/204575134,https://static.inaturalist.org/photos/361615229/medium.jpg,,"","",2,0,false,3,"Nixon Rd, Pontotoc, MS, US",34.287301242,-88.9745487033,22,,,,22,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204583730,b30a7df7-6cc7-434b-ab6f-af3aef548331,2024-03-30 12:12:01-05:00,2024-03-30,2024-03-30 17:12:01 UTC,Central Time (US & Canada),3572780,babywren,,2024-03-30 17:24:43 UTC,2024-04-04 01:08:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204583730,https://inaturalist-open-data.s3.amazonaws.com/photos/361631468/medium.jpg,,"","",2,0,false,3,"Tillingham Ln, Bella Vista, AR, US",36.4442492331,-94.2825464591,22,,,,22,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204588591,aa9a0cda-6193-4755-ae51-4902827adae4,2024-03-29 17:07:30-04:00,2024-03-29,2024-03-29 21:07:30 UTC,Eastern Time (US & Canada),1477768,kyleprice1,Kyle Price,2024-03-30 17:51:07 UTC,2024-06-30 05:21:50 UTC,research,,https://www.inaturalist.org/observations/204588591,https://inaturalist-open-data.s3.amazonaws.com/photos/361640296/medium.jpg,,"","",2,0,false,3,"Chesapeake St, East Bank, WV, US",38.2045833333,-81.4008716667,16,,,,16,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204592659,f40d6c01-a986-4ae6-a62a-5d6b423f7b8d,2024-03-30 11:29:37,2024-03-30,2024-03-30 16:29:37 UTC,Central Time (US & Canada),1732765,redcrocuta7,"",2024-03-30 18:16:12 UTC,2024-05-29 09:13:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204592659,https://inaturalist-open-data.s3.amazonaws.com/photos/361648306/medium.jpeg,,"","",2,0,false,2,"Appleton, AR 72823, USA",35.1714539722,-93.0219369722,,,,,,,open,false,gps,gps,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204594107,685ddc42-f3bd-4bb1-a2f8-e2ba0706f386,2024/03/27 11:46 AM,2024-03-27,2024-03-27 16:46:00 UTC,Central Time (US & Canada),2038775,sdoss56,Susan Doss,2024-03-30 18:25:18 UTC,2024-05-29 09:17:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204594107,https://inaturalist-open-data.s3.amazonaws.com/photos/361651059/medium.jpeg,,"",,3,0,false,,"Old Tennessee Pike Rd, Alabama 35126, USA",33.7604047,-86.6787897,2141,,,,2141,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204636191,225061f9-bd6b-417f-ac07-7748e356cc0c,2024/03/30 1:18 PM,2024-03-30,2024-03-30 17:18:00 UTC,Eastern Time (US & Canada),1809393,jtkindt,James Kindt,2024-03-30 22:20:35 UTC,2024-03-31 03:10:43 UTC,research,CC0,https://www.inaturalist.org/observations/204636191,https://inaturalist-open-data.s3.amazonaws.com/photos/361723639/medium.jpeg,,"",,1,0,false,,"Dekalb County, GA, USA",33.7603465825,-84.2763019874,3,,,,3,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204644675,8ba41371-1ad1-44cd-9e59-9ba4fa468a19,2024-03-29 13:41:40,2024-03-29,2024-03-29 17:41:40 UTC,Eastern Time (US & Canada),6591702,mphil321,Mary P,2024-03-30 23:15:31 UTC,2024-04-09 03:05:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204644675,https://inaturalist-open-data.s3.amazonaws.com/photos/361743492/medium.jpeg,,"",,3,0,false,2,"Lexington, KY 40515, USA",37.9031415785,-84.3597120792,255,,,,255,,open,false,gps,gps,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204648680,e794be18-2516-42c1-a437-fc2189e319b6,2024-03-30 19:33:39-04:00,2024-03-30,2024-03-30 23:33:39 UTC,Eastern Time (US & Canada),2344375,axicus,,2024-03-30 23:43:49 UTC,2024-04-03 20:24:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204648680,https://inaturalist-open-data.s3.amazonaws.com/photos/361751425/medium.jpg,,"","",2,0,false,3,"E Main St, Fincastle, VA, US",37.4989616667,-79.876305,4,,,,4,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204651580,d9914b52-67ea-4ebc-bb14-5e6d051ac176,2024-03-30 20:01:00-04:00,2024-03-30,2024-03-31 00:01:00 UTC,Eastern Time (US & Canada),1640611,brendanhunt,Brendan Hunt,2024-03-31 00:04:40 UTC,2024-04-01 01:50:44 UTC,research,,https://www.inaturalist.org/observations/204651580,https://static.inaturalist.org/photos/361757040/medium.jpg,,"","",2,0,false,3,"Hudson Woods Ct, Decatur, GA, US",33.8341333333,-84.26358,3,,,,3,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204651689,e8e320f5-d72c-4212-9d51-fc6ba8068106,2024-03-30 11:26:14,2024-03-30,2024-03-30 15:26:14 UTC,Eastern Time (US & Canada),2538398,rust_bucket,Sam Bucciarelli,2024-03-31 00:05:29 UTC,2024-04-01 00:51:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204651689,https://inaturalist-open-data.s3.amazonaws.com/photos/361757258/medium.jpeg,,"",,2,0,false,2,"Reed Rd & Marpit Rd - MBFS at #388, Broomall, PA 19008, USA",39.9571916667,-75.3442944444,,,,,,,open,false,gps,gps,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204655858,5a533c4a-f5cc-4d19-9b93-bff961e4e47a,2024-03-30 11:03:57,2024-03-30,2024-03-30 15:03:57 UTC,Eastern Time (US & Canada),53153,willkuhn,Will Kuhn,2024-03-31 00:37:29 UTC,2024-04-01 01:50:41 UTC,research,CC-BY,https://www.inaturalist.org/observations/204655858,https://inaturalist-open-data.s3.amazonaws.com/photos/361765675/medium.jpeg,,"",On this [Prunus tree](https://www.inaturalist.org/observations/40980577),2,0,false,2,"Karns, TN 37921, USA",36.0002678,-84.0195673997,,,,,,,open,false,gps,gps,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204740351,c280585c-58c9-4058-bdcb-b3e39d633a4f,2024-03-30 15:50:43-04:00,2024-03-30,2024-03-30 19:50:43 UTC,Eastern Time (US & Canada),7400858,entomologyenjoyer05,JJ Bradley,2024-03-31 14:53:23 UTC,2024-04-01 00:50:45 UTC,research,,https://www.inaturalist.org/observations/204740351,https://static.inaturalist.org/photos/361926304/medium.jpg,,"","",1,0,false,3,"University of Kentucky, Lexington, KY, US",38.0323945,-84.5040283333,4,,,,4,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204763461,f2ff4dd2-810c-46db-9c95-ce8714869456,2024-03-29 16:01:19-05:00,2024-03-29,2024-03-29 21:01:19 UTC,Central Time (US & Canada),7721156,nwindham,,2024-03-31 17:02:12 UTC,2024-05-29 09:17:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204763461,https://inaturalist-open-data.s3.amazonaws.com/photos/361967553/medium.jpg,,"",Bug bumble bee having a massive feast in this garden. Pretty sure it’s not a carpenter bee but other than that I don’t know.,3,0,false,3,"Chadrick Dr, Madison, AL, US",34.7190357902,-86.7207120604,22,,,,22,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204772892,c3e587bb-a8da-45ea-8715-eb4499e80299,2024-03-31 13:52:41-04:00,2024-03-31,2024-03-31 17:52:41 UTC,Eastern Time (US & Canada),7862550,captainwoomboom,Stephen Hansen,2024-03-31 17:52:50 UTC,2024-04-01 00:50:38 UTC,research,,https://www.inaturalist.org/observations/204772892,https://static.inaturalist.org/photos/361984638/medium.jpg,,"","",1,0,false,3,"City Park, Hagerstown, MD, US",39.6343898297,-77.7318413214,68,,,,68,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204773096,384819cd-3c36-4be1-97b2-eafa2b84b62c,2024-03-31 13:25:18-04:00,2024-03-31,2024-03-31 17:25:18 UTC,Eastern Time (US & Canada),447172,lizch,Liz Childress,2024-03-31 17:54:03 UTC,2024-04-26 20:03:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204773096,https://inaturalist-open-data.s3.amazonaws.com/photos/361984967/medium.jpg,,"",First ever seen in area!  Assuming a queen…,2,0,false,3,"Parkside Dr, Clearwater, FL, US",27.9470283333,-82.7673633333,5,,,,5,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204776513,49627608-4726-44d9-9c7f-5b0cb749eb62,2024-03-30 16:41:33-05:00,2024-03-30,2024-03-30 21:41:33 UTC,Central Time (US & Canada),5308554,growinglife,Sarah Wilson,2024-03-31 18:13:02 UTC,2024-04-01 03:50:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204776513,https://inaturalist-open-data.s3.amazonaws.com/photos/361991191/medium.jpg,,"","",2,0,false,3,"Boland Pl, Richmond Heights, MO, US",38.6299560676,-90.3273917849,35,,,,35,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204779397,bf77fdb2-e705-4288-a860-df528c1af2d5,2024-03-28 14:21:14,2024-03-28,2024-03-28 19:21:14 UTC,Central Time (US & Canada),7145384,urizon,Jessica Leonard,2024-03-31 18:29:04 UTC,2024-04-01 01:24:19 UTC,research,,https://www.inaturalist.org/observations/204779397,https://static.inaturalist.org/photos/361996655/medium.jpeg,,"",,1,0,false,2,"Samburg, TN 38232, USA",36.3782416667,-89.3608138889,,,,,,,open,false,gps,gps,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204780735,767cc3f9-dda5-4aa5-b0cd-7ae602f8cc5d,2024-03-31 14:17:24-04:00,2024-03-31,2024-03-31 18:17:24 UTC,Eastern Time (US & Canada),2146853,shawnkerstetter,Shawn Kerstetter,2024-03-31 18:36:38 UTC,2024-08-29 18:45:14 UTC,research,CC0,https://www.inaturalist.org/observations/204780735,https://static.inaturalist.org/photos/361999114/medium.jpg,,"","",2,0,false,3,"Field Club Rd, Fox Chapel, PA, US",40.5308083333,-79.8598166667,4,,,,4,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204788490,4897d92d-bab6-42d0-9aa3-f89d0018f81b,2024-03-31 15:13:12-04:00,2024-03-31,2024-03-31 19:13:12 UTC,Eastern Time (US & Canada),433752,jessica216,Jessica R. Kratz,2024-03-31 19:16:28 UTC,2024-09-04 13:35:54 UTC,research,,https://www.inaturalist.org/observations/204788490,https://static.inaturalist.org/photos/362028611/medium.jpg,,"","",1,0,false,3,"LaTourette Park & Golf Course, New York, NY, US",40.5884866667,-74.1389695,4,,,,4,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204800022,b8fbd2d0-9cea-4771-a7a8-eccbbc87d688,2024-03-31 16:14:20,2024-03-31,2024-03-31 20:14:20 UTC,Eastern Time (US & Canada),1877696,andb52,"",2024-03-31 20:16:15 UTC,2024-04-01 00:49:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204800022,https://inaturalist-open-data.s3.amazonaws.com/photos/362034292/medium.jpeg,,"",,1,0,false,2,"Pennsylvania, US",40.0891792873,-75.1072404086,,,,,28000,obscured,open,true,gps,gps,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204804388,729cfa04-f687-4fe9-8dd5-a577814594e8,2024-03-31 15:26:11-05:00,2024-03-31,2024-03-31 20:26:11 UTC,Central Time (US & Canada),2929497,srcard,,2024-03-31 20:38:29 UTC,2024-05-29 09:13:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204804388,https://inaturalist-open-data.s3.amazonaws.com/photos/362041978/medium.jpg,,"","",2,0,false,3,"County Road 7153, Berryville, AR, US",36.268345,-93.4981916667,4,,,,4,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204804793,3d16128d-4ea8-43c5-ae69-6ddf7b3b779b,2024-03-31 15:57:47,2024-03-31,2024-03-31 19:57:47 UTC,Eastern Time (US & Canada),1012415,ljweber,"",2024-03-31 20:40:08 UTC,2024-04-01 00:49:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204804793,https://inaturalist-open-data.s3.amazonaws.com/photos/362042607/medium.jpeg,,"",,1,0,false,2,"Ohio, US",41.1017778565,-82.2423581305,5,,,,27847,obscured,open,true,gps,gps,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204807352,18b0f452-d1a8-4e41-9733-295816ac6bcc,2024-03-31 14:26:23-04:00,2024-03-31,2024-03-31 18:26:23 UTC,Eastern Time (US & Canada),1136170,imasongster,Mark Richman,2024-03-31 20:52:32 UTC,2024-04-01 00:49:39 UTC,research,CC-BY,https://www.inaturalist.org/observations/204807352,https://inaturalist-open-data.s3.amazonaws.com/photos/362047269/medium.jpg,,"","",1,0,false,3,"Polo Pointe Dr, Oakton, VA, US",38.9185966667,-77.3192966667,4,,,,4,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
